page,id,label_true,label_pred,correct,time_ms
1,id-0-0-0,0,0,True,12.144293999881484
1,id-0-1-9,9,3,False,12.46703000015259
1,id-0-2-4,4,4,True,11.756201000025612
1,id-0-3-3,3,3,True,13.93748600003164
1,id-0-4-2,2,8,False,12.609803000486863
1,id-0-5-4,4,4,True,12.50588000038988
1,id-0-6-8,8,8,True,13.233474000116985
1,id-1-0-7,7,7,True,12.361135999526596
1,id-1-1-0,0,0,True,12.068375000126252
1,id-1-2-1,1,1,True,22.181529999215854
1,id-1-3-3,3,3,True,14.786672999434813
1,id-1-4-4,4,4,True,14.99846000024263
1,id-2-0-7,7,7,True,18.345833999774186
1,id-2-1-6,6,6,True,17.48706999933347
1,id-2-2-2,2,2,True,18.29512199947203
1,id-2-3-5,5,3,False,16.141989000061585
1,id-2-4-8,8,3,False,17.219444000147632
1,id-3-0-0,0,0,True,18.70791199962696
1,id-3-1-8,8,8,True,16.437049000160187
1,id-3-2-6,6,6,True,12.232295000103477
1,id-3-3-6,6,6,True,14.476704000117024
1,id-3-4-4,4,1,False,14.044075999663619
1,id-3-5-3,3,7,False,12.661622999985411
1,id-4-0-2,2,2,True,13.128303000485175
1,id-4-1-9,9,3,False,11.93875199987815
1,id-4-2-4,4,4,True,12.55870800014236
1,id-5-0-5,5,5,True,13.464970999848447
1,id-5-1-1,1,1,True,13.662545999977738
1,id-6-0-6,6,6,True,13.23114800015901
1,id-7-0-1,1,1,True,13.217918000009377
1,id-7-1-1,1,1,True,11.665443999845593
1,id-8-0-0,0,0,True,11.896810000507685
1,id-8-1-7,7,7,True,12.97666400023445
1,id-8-2-7,7,7,True,14.302308999504021
1,id-9-0-5,5,5,True,14.879201999974612
1,id-9-1-6,6,6,True,13.237180000032822
1,id-9-2-3,3,3,True,13.055233999693883
1,id-9-3-7,7,7,True,15.45138700021198
1,id-9-4-8,8,8,True,12.053159000060987
1,id-10-0-8,8,8,True,13.505785999768705
1,id-10-1-1,1,2,False,13.558910999563523
1,id-10-2-7,7,2,False,14.003300999320345
1,id-10-3-2,2,2,True,14.132334000350966
1,id-10-4-3,3,3,True,13.235209999947983
1,id-10-5-0,0,3,False,11.33576499978517
1,id-10-6-4,4,4,True,12.773899000421807
1,id-11-0-8,8,8,True,17.0438089999152
1,id-11-1-8,8,7,False,14.690465000057884
1,id-11-2-7,7,7,True,13.047995999841078
1,id-11-3-2,2,2,True,12.86332899962872
1,id-11-4-3,3,3,True,11.8374669991681
1,id-11-5-3,3,7,False,12.537013999462943
1,id-11-6-7,7,7,True,12.262700999599474
1,id-11-7-0,0,0,True,12.666552000155207
1,id-12-0-4,4,4,True,12.200627999845892
1,id-12-1-8,8,8,True,11.008899999978894
1,id-12-2-5,5,3,False,11.488987000120687
1,id-12-3-0,0,4,False,13.969619999443239
1,id-12-4-5,5,5,True,13.088949999655597
