page,id,label_true,label_pred,correct,time_ms
1,id-0-0-0,0,0,True,17.697320000024774
1,id-0-1-9,9,9,True,18.237128999999186
1,id-0-2-4,4,4,True,19.75965199994789
1,id-0-3-3,3,2,False,18.94183499985047
1,id-0-4-2,2,2,True,18.06103500007339
1,id-0-5-4,4,4,True,17.448155000010956
1,id-0-6-8,8,3,False,17.816518000017822
1,id-1-0-7,7,7,True,18.015449999893463
1,id-1-1-0,0,7,False,17.55836699999236
1,id-1-2-1,1,1,True,18.505278000020553
1,id-1-3-3,3,3,True,18.646725000053266
1,id-1-4-4,4,3,False,18.128575999980967
1,id-2-0-7,7,2,False,18.230978000019604
1,id-2-1-6,6,0,False,18.12015799987421
1,id-2-2-2,2,2,True,18.284826000126486
1,id-2-3-5,5,5,True,19.260213000052318
1,id-2-4-8,8,3,False,21.44709200001671
1,id-3-0-0,0,4,False,19.551493999870218
1,id-3-1-8,8,4,False,18.806533999850217
1,id-3-2-6,6,4,False,19.47599300001457
1,id-3-3-6,6,4,False,19.099104000133593
1,id-3-4-4,4,4,True,19.632408999996187
1,id-3-5-3,3,3,True,24.402360000067347
1,id-4-0-2,2,2,True,23.927289999846835
1,id-4-1-9,9,5,False,24.69820500004971
1,id-4-2-4,4,5,False,21.50581000000784
1,id-5-0-5,5,5,True,20.906798000169147
1,id-5-1-1,1,2,False,21.919616000104725
1,id-6-0-6,6,3,False,20.759880000014164
1,id-7-0-1,1,1,True,19.753625999783253
1,id-7-1-1,1,1,True,19.994026999938797
1,id-8-0-0,0,5,False,19.304172999909497
1,id-8-1-7,7,2,False,18.97027200016055
1,id-8-2-7,7,2,False,18.875466000054075
1,id-9-0-5,5,6,False,19.4859840000845
1,id-9-1-6,6,6,True,18.715793999945163
1,id-9-2-3,3,5,False,18.412869000030696
1,id-9-3-7,7,3,False,19.0883790000953
1,id-9-4-8,8,2,False,18.65387600014401
1,id-10-0-8,8,2,False,21.880993999957354
1,id-10-1-1,1,3,False,20.694216000038068
1,id-10-2-7,7,7,True,22.566069000049538
1,id-10-3-2,2,2,True,20.70163599978514
1,id-10-4-3,3,2,False,19.018880999965404
1,id-10-5-0,0,2,False,19.356007999931535
1,id-10-6-4,4,4,True,20.13454100006129
1,id-11-0-8,8,2,False,19.906695999907242
1,id-11-1-8,8,2,False,21.180921999985003
1,id-11-2-7,7,7,True,18.56170399992152
1,id-11-3-2,2,2,True,25.357674999895607
1,id-11-4-3,3,3,True,18.824980999852414
1,id-11-5-3,3,2,False,18.811276000178623
1,id-11-6-7,7,2,False,20.58093400000871
1,id-11-7-0,0,3,False,21.617374000015843
1,id-12-0-4,4,5,False,18.475381000143898
1,id-12-1-8,8,3,False,18.27035600013005
1,id-12-2-5,5,3,False,23.067029999992883
1,id-12-3-0,0,5,False,22.356626999908258
1,id-12-4-5,5,5,True,20.356128000003082
1,id-12-5-4,4,5,False,21.023905999982162
1,id-12-6-7,7,7,True,20.208052000043608
1,id-13-0-7,7,7,True,19.962007000003723
1,id-13-1-1,1,1,True,21.224043000074744
1,id-13-2-3,3,3,True,20.678125999893382
1,id-13-3-6,6,6,True,19.755218999989665
1,id-13-4-3,3,8,False,21.304855999915162
1,id-14-0-2,2,2,True,22.397881999950187
1,id-14-1-5,5,5,True,19.31784799990055
1,id-14-2-4,4,6,False,20.01306600004682
1,id-14-3-2,2,3,False,19.13926499992158
1,id-14-4-2,2,0,False,19.992112999943856
1,id-14-5-0,0,0,True,19.34479100009412
1,id-14-6-7,7,7,True,18.38619000000108
1,id-15-0-6,6,6,True,19.629134999831876
1,id-16-0-3,3,3,True,19.10517700002856
1,id-16-1-6,6,6,True,18.81406400002561
1,id-16-2-9,9,9,True,19.2735000000539
1,id-16-3-1,1,1,True,22.093283000003794
1,id-17-0-7,7,7,True,19.572041000174067
1,id-17-1-2,2,2,True,17.97215999999935
1,id-17-2-1,1,1,True,18.487886000002618
1,id-17-3-2,2,2,True,19.689182000092842
1,id-18-0-6,6,6,True,19.486213999925894
1,id-18-1-3,3,3,True,18.6942430000272
1,id-18-2-7,7,3,False,18.765545999940514
1,id-19-0-3,3,3,True,18.316353000045638
1,id-19-1-1,1,1,True,18.91929099997469
1,id-19-2-3,3,7,False,19.24914500000341
1,id-19-3-4,4,4,True,19.722396000133813
1,id-19-4-7,7,0,False,19.42192100000284
1,id-19-5-8,8,3,False,21.162752999998702
1,id-19-6-8,8,8,True,20.18368700009887
1,id-19-7-5,5,5,True,19.38834200018391
1,id-20-0-3,3,0,False,18.746538999948825
1,id-20-1-7,7,7,True,18.174649999991743
1,id-20-2-5,5,5,True,19.49775499997486
1,id-20-3-3,3,3,True,19.873345999940284
1,id-20-4-0,0,7,False,19.743158999972366
1,id-20-5-2,2,2,True,18.86235500001021
1,id-20-6-7,7,7,True,19.1716130000259
1,id-20-7-6,6,6,True,19.02567199999794
1,id-21-0-2,2,2,True,18.801188999987062
1,id-21-1-6,6,6,True,19.552338000039526
