page,id,label_true,label_pred,correct,time_ms
1,id-0-0-0,0,0,True,16.966168999942965
1,id-0-1-9,9,9,True,19.478506000041307
1,id-0-2-4,4,4,True,19.58100199999535
1,id-0-3-3,3,3,True,19.51106400019853
1,id-0-4-2,2,2,True,19.69825200012565
1,id-0-5-4,4,4,True,19.20031100007691
1,id-0-6-8,8,3,False,20.63439400012612
1,id-1-0-7,7,3,False,19.209974999967017
1,id-1-1-0,0,3,False,19.781174999934592
1,id-1-2-1,1,1,True,19.917657999940275
1,id-1-3-3,3,7,False,19.51521999990291
1,id-1-4-4,4,4,True,18.97861399993417
1,id-2-0-7,7,7,True,18.76158399977612
1,id-2-1-6,6,4,False,22.007848000157537
1,id-2-2-2,2,2,True,20.754571999987093
1,id-2-3-5,5,3,False,20.483908000187512
1,id-2-4-8,8,3,False,22.458112999856894
1,id-3-0-0,0,0,True,19.191214999864314
1,id-3-1-8,8,8,True,19.21883800014257
1,id-3-2-6,6,4,False,21.334213999807616
1,id-3-3-6,6,6,True,19.793529000025956
1,id-3-4-4,4,4,True,19.183509999948
1,id-3-5-3,3,3,True,18.558494999979303
1,id-4-0-2,2,3,False,20.202886000106446
1,id-4-1-9,9,5,False,21.326072999954704
1,id-4-2-4,4,4,True,20.23846199995205
1,id-5-0-5,5,5,True,21.70849999993152
1,id-5-1-1,1,1,True,21.71372399993743
1,id-6-0-6,6,6,True,19.691733999934513
1,id-7-0-1,1,1,True,21.378514000161886
1,id-7-1-1,1,1,True,19.929678999915268
1,id-8-0-0,0,0,True,19.012472999975216
1,id-8-1-7,7,7,True,20.112655000048107
1,id-8-2-7,7,7,True,21.300229999951625
1,id-9-0-5,5,5,True,20.677540999940902
1,id-9-1-6,6,6,True,20.461263000015606
1,id-9-2-3,3,5,False,21.42085900004531
1,id-9-3-7,7,7,True,20.44469699990259
1,id-9-4-8,8,7,False,21.468496000125015
1,id-10-0-8,8,8,True,22.983613999940644
1,id-10-1-1,1,3,False,20.616180999923017
1,id-10-2-7,7,7,True,21.309864000158996
1,id-10-3-2,2,2,True,21.57227900011094
1,id-10-4-3,3,3,True,20.26158899980146
1,id-10-5-0,0,0,True,21.499553000012384
1,id-10-6-4,4,4,True,22.342717999890738
1,id-11-0-8,8,8,True,20.07586399986394
1,id-11-1-8,8,7,False,21.72593099999176
1,id-11-2-7,7,7,True,21.290022000130193
1,id-11-3-2,2,2,True,20.733133000021553
1,id-11-4-3,3,3,True,23.375146000034874
1,id-11-5-3,3,3,True,23.40203200014912
1,id-11-6-7,7,7,True,20.0841749999654
1,id-11-7-0,0,0,True,21.056473999806258
1,id-12-0-4,4,5,False,23.214027999983955
1,id-12-1-8,8,6,False,21.86879900000349
1,id-12-2-5,5,5,True,20.611587999837866
1,id-12-3-0,0,5,False,22.12106800016045
1,id-12-4-5,5,5,True,20.25744399998075
1,id-12-5-4,4,6,False,21.56670799990934
1,id-12-6-7,7,7,True,21.487885999931677
1,id-13-0-7,7,7,True,21.731508000129907
1,id-13-1-1,1,1,True,25.66304200013292
1,id-13-2-3,3,3,True,20.063942999968276
1,id-13-3-6,6,6,True,20.9840710001572
1,id-13-4-3,3,3,True,21.770925000055286
1,id-14-0-2,2,2,True,19.935907999979463
1,id-14-1-5,5,5,True,19.93050700002641
1,id-14-2-4,4,0,False,22.785042000123212
1,id-14-3-2,2,2,True,20.73711799994271
1,id-14-4-2,2,0,False,22.709613999950307
1,id-14-5-0,0,0,True,19.343128000173238
1,id-14-6-7,7,7,True,20.746225000038976
1,id-15-0-6,6,6,True,22.462403000190534
1,id-16-0-3,3,3,True,19.45367400003306
1,id-16-1-6,6,6,True,19.662954000068567
1,id-16-2-9,9,9,True,19.91354599999795
1,id-16-3-1,1,1,True,21.089038999889453
1,id-17-0-7,7,7,True,20.37227999994684
1,id-17-1-2,2,2,True,21.351794000111113
1,id-17-2-1,1,1,True,21.770086000060473
1,id-17-3-2,2,2,True,20.446074999881603
1,id-18-0-6,6,6,True,21.01786000002903
1,id-18-1-3,3,3,True,23.81742099987605
1,id-18-2-7,7,7,True,21.524641999803862
1,id-19-0-3,3,3,True,24.225677999993422
1,id-19-1-1,1,1,True,20.244264999973893
1,id-19-2-3,3,3,True,21.680262000018047
1,id-19-3-4,4,4,True,20.872787999905995
1,id-19-4-7,7,2,False,19.665595999867946
1,id-19-5-8,8,3,False,20.235644000194952
1,id-19-6-8,8,8,True,21.036757000047146
1,id-19-7-5,5,5,True,21.16402299998299
1,id-20-0-3,3,3,True,25.426131999893187
1,id-20-1-7,7,7,True,27.482629999894925
1,id-20-2-5,5,5,True,23.567920999994385
1,id-20-3-3,3,3,True,24.772754000196073
1,id-20-4-0,0,7,False,24.155299000085506
1,id-20-5-2,2,2,True,23.233343999891076
1,id-20-6-7,7,7,True,20.80569200006721
1,id-20-7-6,6,3,False,20.883302999891384
1,id-21-0-2,2,2,True,22.4473890000354
1,id-21-1-6,6,6,True,20.996494999963033
1,id-21-2-3,3,3,True,20.644376000063858
1,id-21-3-7,7,7,True,22.27920800009997
1,id-21-4-3,3,3,True,21.292521999839664
1,id-21-5-8,8,7,False,24.135398999987956
