page,id,label_true,label_pred,correct,time_ms
1,id-0-0-0,0,0,True,13.985415000206558
1,id-0-1-9,9,9,True,14.070537000407057
1,id-0-2-4,4,4,True,17.393169000570197
1,id-0-3-3,3,4,False,18.389374000435055
1,id-0-4-2,2,2,True,18.151470999328012
1,id-0-5-4,4,4,True,13.418726000054448
1,id-0-6-8,8,3,False,16.52455200019176
1,id-1-0-7,7,7,True,12.706845999673533
1,id-1-1-0,0,3,False,13.45525800024916
1,id-1-2-1,1,1,True,12.032194000312302
1,id-1-3-3,3,7,False,13.346330999411293
1,id-1-4-4,4,4,True,12.998247999348678
1,id-2-0-7,7,7,True,13.172877999750199
1,id-2-1-6,6,4,False,14.086317999499443
1,id-2-2-2,2,2,True,12.717745999907493
1,id-2-3-5,5,9,False,13.057589000709413
1,id-2-4-8,8,9,False,13.052813000285823
1,id-3-0-0,0,4,False,13.318874000106007
1,id-3-1-8,8,4,False,14.40506099970662
1,id-3-2-6,6,4,False,13.966817999971681
1,id-3-3-6,6,4,False,12.800090000382625
1,id-3-4-4,4,4,True,10.98137000008137
1,id-3-5-3,3,3,True,12.243297999702918
1,id-4-0-2,2,2,True,13.405200999841327
1,id-4-1-9,9,3,False,13.117141999828164
1,id-4-2-4,4,4,True,13.496997000402189
1,id-5-0-5,5,5,True,12.167227000645653
1,id-5-1-1,1,1,True,12.40902500012453
1,id-6-0-6,6,6,True,12.637567000638228
1,id-7-0-1,1,1,True,12.782931000401732
1,id-7-1-1,1,1,True,13.486675999956788
1,id-8-0-0,0,0,True,11.085649999586167
1,id-8-1-7,7,7,True,13.351474999581114
1,id-8-2-7,7,7,True,12.993674999961513
1,id-9-0-5,5,5,True,13.176779000787064
1,id-9-1-6,6,6,True,13.138368999534578
1,id-9-2-3,3,3,True,12.703075999525026
1,id-9-3-7,7,7,True,10.890161000133958
1,id-9-4-8,8,0,False,13.559087000430736
1,id-10-0-8,8,8,True,13.038269000389846
1,id-10-1-1,1,3,False,12.892890000330226
1,id-10-2-7,7,2,False,12.220517000059772
1,id-10-3-2,2,2,True,11.29994499933673
1,id-10-4-3,3,3,True,12.926729000355408
1,id-10-5-0,0,0,True,14.145211999675666
1,id-10-6-4,4,4,True,13.332346999959555
1,id-11-0-8,8,8,True,13.97136000014143
1,id-11-1-8,8,3,False,12.417869999808318
1,id-11-2-7,7,7,True,13.106503000017256
1,id-11-3-2,2,2,True,12.369260000014037
1,id-11-4-3,3,3,True,12.9344309998487
1,id-11-5-3,3,7,False,14.529892000609834
1,id-11-6-7,7,7,True,14.146645999971952
1,id-11-7-0,0,0,True,14.248516000407108
1,id-12-0-4,4,5,False,11.701748000632506
1,id-12-1-8,8,5,False,13.25446999999258
1,id-12-2-5,5,3,False,13.863101999959326
1,id-12-3-0,0,4,False,14.058402000046044
1,id-12-4-5,5,5,True,13.531120999687118
1,id-12-5-4,4,5,False,13.7143849997301
1,id-12-6-7,7,7,True,13.16009899983328
1,id-13-0-7,7,7,True,12.941701999807265
1,id-13-1-1,1,1,True,12.050139000166382
1,id-13-2-3,3,3,True,13.432784000542597
